"latitude","longitude","year","month","frp","daynight"
-20.1395,134.7066,"2017","10",636.7,"D"
-21.8319,116.8849,"2017","10",563.6,"D"
-21.8144,116.8899,"2017","10",1989.1,"D"
-21.8156,116.8949,"2017","10",2909,"D"
-21.8253,116.9395,"2017","10",1149.7,"D"
-21.8243,116.9344,"2017","10",1205.4,"D"
-24.9438,147.5534,"2017","10",516.2,"D"
-24.9193,147.548,"2017","10",506.8,"D"
-24.9106,147.5262,"2017","10",703.2,"D"
-24.907,147.5454,"2017","10",1307.2,"D"
-24.8947,147.5427,"2017","10",1272.9,"D"
-20.2215,134.785,"2017","10",579.8,"D"
-22.8592,136.1151,"2017","10",724.7,"D"
-22.8575,136.1295,"2017","10",1776.9,"D"
-22.8683,136.131,"2017","10",558.6,"D"
-23.0017,131.7206,"2017","10",526.3,"D"
-17.4451,131.5712,"2017","10",891.7,"D"
-18.0035,131.7536,"2017","10",773,"D"
-18.1652,132.0769,"2017","10",502.9,"D"
-18.1262,131.8475,"2017","10",821.1,"D"
-18.1765,132.1019,"2017","10",795.9,"D"
-14.2211,135.0068,"2017","10",577,"D"
-15.7294,132.9096,"2017","11",645.6,"D"
-15.729,132.9021,"2017","11",777.6,"D"
-15.5629,133.6557,"2017","11",706.4,"D"
-15.57,133.6925,"2017","11",985.5,"D"
-15.5745,133.6858,"2017","11",1047,"D"
-15.7213,132.8679,"2017","11",514.6,"D"
-16.8645,138.355,"2017","11",522.5,"D"
-16.8416,138.3592,"2017","11",613.7,"D"
-19.9936,133.368,"2017","11",509.6,"D"
-19.9995,133.3739,"2017","11",577.7,"D"
-18.1024,133.188,"2017","11",833.9,"D"
-18.1078,133.1792,"2017","11",667.5,"D"
-20.3916,126.569,"2017","11",730.6,"D"
-20.4037,126.5387,"2017","11",2471.1,"D"
-20.4065,126.5674,"2017","11",1597.2,"D"
-20.353,126.7863,"2017","11",517.4,"D"
-20.0659,126.7757,"2017","11",581,"D"
-20.6265,126.3534,"2017","11",684.5,"D"
-20.3894,126.6924,"2017","11",717.5,"D"
-20.3878,126.6872,"2017","11",823.1,"D"
-20.4094,126.5963,"2017","11",524.5,"D"
-20.3972,126.6271,"2017","11",867.4,"D"
-20.3944,126.5979,"2017","11",1079.6,"D"
-20.8109,127.0195,"2017","11",836,"D"
-20.6263,126.3603,"2017","11",629.8,"D"
-20.7533,126.7206,"2017","11",1009.5,"D"
-20.7513,126.715,"2017","11",1123.2,"D"
-20.3591,126.8718,"2017","11",528.7,"D"
-20.7503,126.6907,"2017","11",672.9,"D"
-19.0553,126.6021,"2017","11",852.8,"D"
-19.0581,126.6299,"2017","11",515.4,"D"
-19.0847,126.599,"2017","11",1193.8,"D"
-19.0875,126.6266,"2017","11",1071.7,"D"
-19.0852,126.5936,"2017","11",775.1,"D"
-19.0879,126.6213,"2017","11",1357.3,"D"
-20.3619,126.8768,"2017","11",578.4,"D"
-20.3496,126.9088,"2017","11",639,"D"
-20.3466,126.8783,"2017","11",504.3,"D"
-21.8003,116.8097,"2017","11",1617.6,"D"
-21.0359,128.0744,"2017","11",879.9,"D"
-21.0312,128.0804,"2017","11",758.9,"D"
-21.0629,127.9953,"2017","11",1115.5,"D"
-21.0462,127.9968,"2017","11",519.1,"D"
-21.0596,127.9576,"2017","11",666.1,"D"
-21.0729,127.9181,"2017","11",547.9,"D"
-21.7988,116.8,"2017","11",1173,"D"
-21.0762,127.9559,"2017","11",737.2,"D"
-21.0577,128.0015,"2017","11",846.5,"D"
-20.8265,127.018,"2017","11",638.9,"D"
-20.8219,127.0122,"2017","11",970.7,"D"
-20.8234,126.9865,"2017","11",578,"D"
-23.0276,131.6445,"2017","11",1481.5,"D"
-20.143,132.1781,"2017","11",1981.1,"D"
-20.1449,132.1664,"2017","11",870.1,"D"
-20.135,132.1646,"2017","11",787.7,"D"
-20.7256,126.6805,"2017","11",965.6,"D"
-20.7271,126.6693,"2017","11",651.9,"D"
-19.9028,134.6503,"2017","11",1999.8,"D"
-20.127,132.1512,"2017","11",1779.2,"D"
-20.1129,132.1127,"2017","11",711.4,"D"
-20.111,132.1243,"2017","11",2050.7,"D"
-20.1092,132.136,"2017","11",1130.6,"D"
-18.0376,132.8236,"2017","11",611.3,"D"
-20.455,126.4976,"2017","11",904.2,"D"
-20.3161,126.786,"2017","11",599.5,"D"
-20.3271,126.7766,"2017","11",539.4,"D"
-20.3335,126.8768,"2017","11",1030.1,"D"
-20.3487,126.8351,"2017","11",1470.4,"D"
-20.3392,126.8337,"2017","11",567.1,"D"
-20.3349,126.866,"2017","11",937.5,"D"
-16.835,136.7571,"2017","11",695.6,"D"
-20.0601,126.7195,"2017","11",666.3,"D"
-20.0478,126.7397,"2017","11",586.5,"D"
-20.0492,126.7289,"2017","11",1577.9,"D"
-16.8204,136.7542,"2017","11",799.2,"D"
-16.486,137.6304,"2017","11",1013,"D"
-16.4703,137.6272,"2017","11",1682.9,"D"
-30.8049,119.3327,"2017","11",877.1,"D"
-30.8047,119.3242,"2017","11",779.3,"D"
-21.7085,116.4637,"2017","11",660,"D"
-21.7123,116.4602,"2017","11",651.4,"D"
-22.9831,131.5256,"2017","11",852.9,"N"
-22.9878,131.5214,"2017","11",729.7,"N"
-19.9312,123.9672,"2017","11",623.5,"N"
-19.9281,123.9623,"2017","11",777.9,"N"
-19.9189,124.159,"2017","11",636.3,"N"
-19.93,124.1527,"2017","11",798.7,"N"
-20.7849,117.1882,"2017","11",649,"N"
-15.6043,134.1228,"2017","11",796.6,"D"
-18.034,132.6053,"2017","11",1592.6,"D"
-18.001,132.6939,"2017","11",805.9,"D"
-18.0038,132.7127,"2017","11",508.1,"D"
-18.0052,132.7221,"2017","11",658.3,"D"
-17.3871,126.6589,"2017","11",525,"D"
-17.0311,134.7844,"2017","11",548.1,"D"
-17.0362,134.7879,"2017","11",561,"D"
-17.3992,126.6566,"2017","11",655.9,"D"
-17.4027,126.6491,"2017","11",765.6,"D"
-23.0271,131.5179,"2017","11",788.7,"D"
-23.0361,131.5163,"2017","11",514.4,"D"
-21.8256,116.7215,"2017","11",546.4,"D"
-21.8529,117.0506,"2017","11",585.5,"D"
-21.8185,116.7277,"2017","11",655.4,"D"
-21.8349,116.7262,"2017","11",880.3,"D"
-24.9221,147.6001,"2017","11",600.9,"D"
-19.9589,132.0689,"2017","11",984,"D"
-19.9765,132.0705,"2017","11",747.2,"D"
-19.9633,132.0334,"2017","11",1410.2,"D"
-19.9598,132.0764,"2017","11",666,"D"
-19.9809,132.0351,"2017","11",523.1,"D"
-19.9627,132.0259,"2017","11",985.3,"D"
-18.1197,132.4301,"2017","11",2704.7,"D"
-17.7509,131.7169,"2017","11",578.8,"D"
-17.7546,131.6745,"2017","11",1817.2,"D"
-17.7583,131.6316,"2017","11",864.2,"D"
-17.7621,131.5886,"2017","11",773.1,"D"
-17.7508,131.7129,"2017","11",711.4,"D"
-17.7548,131.6705,"2017","11",1719.5,"D"
-17.7588,131.6277,"2017","11",951,"D"
-17.7628,131.5848,"2017","11",813.9,"D"
-17.7765,131.6295,"2017","11",867.7,"D"
-17.7684,131.7147,"2017","11",1426.3,"D"
-17.776,131.6334,"2017","11",799.5,"D"
-17.7684,131.7187,"2017","11",1691.5,"D"
-18.1707,132.5414,"2017","11",1272.9,"D"
-18.1596,132.5478,"2017","11",659.3,"D"
-18.1763,132.5494,"2017","11",1141.2,"D"
-18.1365,132.4316,"2017","11",707.1,"D"
-18.1464,132.5089,"2017","11",680.6,"D"
-18.1631,132.5105,"2017","11",762.3,"D"
-18.1784,131.959,"2017","11",839.7,"D"
-18.1764,131.9511,"2017","11",1191.5,"D"
-18.1051,132.3443,"2017","11",966.9,"D"
-18.1015,132.3825,"2017","11",694.4,"D"
-18.122,132.346,"2017","11",936.3,"D"
-18.1183,132.3843,"2017","11",713.5,"D"
-18.1147,132.4223,"2017","11",1324.6,"D"
-18.1315,132.4238,"2017","11",1666.9,"D"
-18.1279,132.4614,"2017","11",674.5,"D"
-18.123,132.3922,"2017","11",1004.4,"D"
-17.7647,131.7607,"2017","11",1661.7,"D"
-17.7644,131.7567,"2017","11",1917.2,"D"
-17.677,131.9072,"2017","11",711,"D"
-17.6792,131.9148,"2017","11",1091.5,"D"
-17.7806,131.5865,"2017","11",1553.3,"D"
-17.7798,131.5903,"2017","11",1802.8,"D"
-23.4167,129.7996,"2017","11",1463.3,"D"
-23.4195,129.8049,"2017","11",734.7,"D"
-20.2939,126.3202,"2017","11",764.9,"D"
-20.2909,126.3148,"2017","11",816.7,"D"
-20.2988,126.2951,"2017","11",818.2,"D"
-19.0083,127.6848,"2017","11",553.2,"D"
-19.0151,127.651,"2017","11",1011.8,"D"
-19.015,127.6784,"2017","11",638,"D"
-18.1914,128.6854,"2017","11",751,"D"
-18.1832,128.7268,"2017","11",571.8,"D"
-18.1912,128.6897,"2017","11",1126.5,"D"
-18.1828,128.731,"2017","11",640.3,"D"
-18.2084,128.6935,"2017","11",1499.4,"D"
-18.2,128.7349,"2017","11",1864.1,"D"
-18.2256,128.6973,"2017","11",548.8,"D"
-18.2172,128.7388,"2017","11",2014.3,"D"
-18.2102,128.7025,"2017","11",2280.1,"D"
-18.2014,128.7439,"2017","11",1664.1,"D"
-18.2274,128.7063,"2017","11",628.8,"D"
-18.2187,128.7476,"2017","11",1707.2,"D"
-18.175,128.768,"2017","11",529.2,"D"
-18.1743,128.7721,"2017","11",725,"D"
-17.381,126.6001,"2017","11",710.9,"D"
-17.3785,126.6073,"2017","11",715.2,"D"
-17.6535,131.9698,"2017","11",553.5,"N"
-17.6617,131.9575,"2017","11",1282.9,"N"
-17.6632,131.9685,"2017","11",1042.4,"N"
-20.0913,123.9888,"2017","11",846.6,"N"
-18.1359,131.6894,"2017","11",626.4,"D"
-18.1733,131.7239,"2017","11",710.4,"D"
-17.9302,132.5381,"2017","11",603.8,"D"
-17.9265,132.4949,"2017","11",640.6,"D"
-17.9269,132.5018,"2017","11",867.9,"D"
-20.4088,126.4366,"2017","11",564.5,"D"
-23.4295,129.8051,"2017","11",644.6,"D"
-23.4395,129.7978,"2017","11",1516.3,"D"
-23.4422,129.8309,"2017","11",613.3,"D"
-23.4452,129.8037,"2017","11",1370.1,"D"
-26.3537,127.5761,"2017","11",1374.7,"D"
-22.8374,150.3497,"2017","11",1286.8,"D"
-22.8396,150.3268,"2017","11",631.4,"D"
-22.8421,150.3451,"2017","11",1224.9,"D"
-27.0476,126.2445,"2017","11",1235,"D"
-27.0363,126.2188,"2017","11",768.3,"D"
-27.0341,126.243,"2017","11",2816.3,"D"
-26.9591,126.2294,"2017","11",522,"D"
-26.9569,126.2535,"2017","11",951.1,"D"
-26.9646,126.2594,"2017","11",987.1,"D"
-20.2554,123.2802,"2017","11",556.6,"D"
-20.4541,126.3946,"2017","11",641.8,"D"
-20.3998,126.4012,"2017","11",729.8,"D"
-19.9148,126.9638,"2017","11",698,"D"
-19.9124,126.9704,"2017","11",1094.8,"D"
-19.9579,123.8796,"2017","11",655.2,"D"
-18.0044,132.9909,"2017","11",608.4,"D"
-18.0029,133.0007,"2017","11",608,"D"
-18.1396,132.2637,"2017","11",654.1,"D"
-18.2041,131.9461,"2017","11",747.1,"D"
-17.3433,134.7659,"2017","11",638.5,"D"
-17.0117,138.2347,"2017","11",766.2,"D"
-17.0079,138.2554,"2017","11",888,"D"
-17.0062,138.1912,"2017","11",529,"D"
-18.1141,128.6229,"2017","11",1330.9,"D"
-17.2992,126.7107,"2017","11",689.3,"D"
-17.301,126.6954,"2017","11",548.9,"D"
-17.3006,126.7058,"2017","11",804,"D"
-17.7758,124.2816,"2017","11",509.7,"D"
-20.4065,123.405,"2017","11",1097.4,"N"
-20.396,123.4134,"2017","11",1165.4,"N"
-20.3973,123.4036,"2017","11",558.4,"N"
-20.4265,123.5182,"2017","11",869.3,"N"
-20.4285,123.5354,"2017","11",828.8,"N"
-20.4146,123.5196,"2017","11",1206.5,"N"
-20.4305,123.5526,"2017","11",1034.6,"N"
-20.4127,123.5025,"2017","11",1240.9,"N"
-20.4424,123.5512,"2017","11",1299.2,"N"
-17.2901,126.7694,"2017","11",587.5,"D"
-17.2843,126.7392,"2017","11",1181.8,"D"
-18.5254,132.6569,"2017","11",644.2,"D"
-18.5072,132.7285,"2017","11",553,"D"
-18.5236,132.6457,"2017","11",783,"D"
-17.2517,126.6534,"2017","11",758.9,"D"
-21.1126,128.066,"2017","11",638,"D"
-21.1137,128.0725,"2017","11",779.6,"D"
-20.4305,123.5699,"2017","11",859.3,"D"
-20.4294,123.5645,"2017","11",732,"D"
-21.0973,128.0548,"2017","11",793,"D"
-23.4928,129.8123,"2017","11",571.6,"D"
-16.2645,135.3133,"2017","11",642.3,"D"
-16.2608,135.3499,"2017","11",553.9,"D"
-17.3246,134.6074,"2017","11",1059.4,"D"
-17.3239,134.6113,"2017","11",966.4,"D"
-17.3416,134.613,"2017","11",910.6,"D"
-17.3423,134.6091,"2017","11",861.7,"D"
-16.2703,135.3213,"2017","11",556.7,"D"
-33.9357,115.7227,"2017","11",502.5,"D"
-33.9213,115.7215,"2017","11",841.7,"D"
-33.8946,115.6882,"2017","11",1682.8,"D"
-33.909,115.6899,"2017","11",1207.8,"D"
-33.9235,115.6911,"2017","11",597,"D"
-33.9069,115.72,"2017","11",939.8,"D"
-33.8898,115.7106,"2017","11",704.5,"D"
-33.8925,115.7184,"2017","11",834.3,"D"
-23.1063,131.4487,"2017","11",744,"D"
-23.1166,131.4561,"2017","11",699.4,"D"
-21.3867,131.2542,"2017","11",513.7,"D"
-18.244,131.55,"2017","11",707.3,"D"
-18.2428,131.5446,"2017","11",970.3,"D"
-18.2348,131.5842,"2017","11",611.7,"D"
-21.3983,131.2151,"2017","11",553.5,"D"
-19.3839,131.0352,"2017","11",664.9,"D"
-20.4951,126.3697,"2017","11",525.1,"D"
-21.7095,116.9684,"2017","11",585.1,"D"
-20.4728,126.3653,"2017","11",602.5,"D"
-18.0637,128.7739,"2017","11",1468.7,"D"
-18.0745,128.7713,"2017","11",680.3,"D"
-18.0606,128.7683,"2017","11",1325.4,"D"
-18.028,128.7873,"2017","11",1093.2,"D"
-18.0141,128.7843,"2017","11",1124,"D"
-18.0001,128.7814,"2017","11",720.3,"D"
-18.0684,128.749,"2017","11",976.3,"D"
-18.0791,128.7465,"2017","11",527.5,"D"
-18.2015,131.4537,"2017","11",1190.5,"N"
-17.9982,131.2938,"2017","11",595.3,"N"
-18.0066,131.3363,"2017","11",596.6,"N"
-18.2248,131.477,"2017","11",1090.7,"N"
-18.2372,131.4848,"2017","11",1419.9,"N"
-18.2143,131.4553,"2017","11",1271.4,"N"
-18.2376,131.4785,"2017","11",1231.4,"N"
-17.9996,131.2884,"2017","11",567.6,"N"
-18.2354,131.4984,"2017","11",563.6,"N"
-17.8687,124.5162,"2017","11",525.7,"N"
-20.5258,123.5501,"2017","11",565,"N"
-17.8663,124.5227,"2017","11",514,"N"
-20.5338,123.5586,"2017","11",730.5,"N"
-17.5762,131.8461,"2017","11",610.4,"N"
-18.2899,131.4587,"2017","11",584.8,"N"
-18.2928,131.4779,"2017","11",1667.8,"N"
-18.3034,131.486,"2017","11",690.4,"N"
-18.2943,131.4875,"2017","11",532.1,"N"
-18.3019,131.4764,"2017","11",525.4,"N"
-18.2795,139.5337,"2017","11",772.2,"D"
-18.2723,139.5411,"2017","11",1253.3,"D"
-18.2739,131.6024,"2017","11",549.8,"D"
-18.6064,132.6785,"2017","11",1396.6,"D"
-18.2625,132.0932,"2017","11",966.4,"D"
-18.2564,132.1008,"2017","11",1321.1,"D"
-18.6035,132.652,"2017","11",756.3,"D"
-18.2646,131.6091,"2017","11",860.3,"D"
-17.5411,131.8761,"2017","11",507.8,"D"
-17.6315,131.9971,"2017","11",533.8,"D"
-18.6086,132.6727,"2017","11",1407.6,"D"
-18.3056,132.2345,"2017","11",1258.3,"D"
-18.405,131.6026,"2017","11",594.9,"D"
-18.3801,131.59,"2017","11",528.6,"D"
-23.1133,131.6627,"2017","11",628.5,"D"
-20.5295,123.594,"2017","11",575.4,"D"
-23.1163,131.6554,"2017","11",660.5,"D"
-21.4062,133.3006,"2017","11",636.9,"D"
-21.4092,133.3337,"2017","11",501.6,"D"
-20.5674,133.9645,"2017","11",520.2,"D"
-20.5352,123.6324,"2017","11",753.6,"D"
-20.5381,123.6515,"2017","11",555.7,"D"
-23.1623,131.4861,"2017","11",767.4,"D"
-23.1764,131.4845,"2017","11",1260.3,"D"
-20.2685,132.1408,"2017","11",506,"D"
-20.2717,132.1335,"2017","11",565.9,"D"
-20.2834,132.1062,"2017","11",552.7,"D"
-23.1905,131.4829,"2017","11",566.4,"D"
-23.2046,131.4814,"2017","11",1085.3,"D"
-23.1694,131.4647,"2017","11",581,"D"
-23.172,131.4904,"2017","11",1333.1,"D"
-23.1553,131.4662,"2017","11",521.2,"D"
-23.6969,131.6094,"2017","11",699.3,"D"
-23.4144,129.84,"2017","11",1040.7,"D"
-23.5588,129.8506,"2017","11",812.8,"D"
-23.5532,129.8165,"2017","11",569.5,"D"
-23.5576,129.8563,"2017","11",776.5,"D"
-23.5672,129.8096,"2017","11",650.7,"D"
-23.4803,129.8454,"2017","11",672.4,"D"
-23.192,131.4218,"2017","11",532.2,"D"
-19.1941,132.9271,"2017","11",850.2,"D"
-18.3482,131.5838,"2017","11",520.3,"D"
-19.5628,142.7156,"2017","11",1136.6,"D"
-19.5563,142.7219,"2017","11",898.7,"D"
-18.9492,126.654,"2017","11",756.2,"D"
-19.042,127.2396,"2017","11",628.5,"D"
-19.0373,127.2319,"2017","11",636.8,"D"
-18.9897,127.2775,"2017","11",1088.3,"D"
-18.9757,127.276,"2017","11",734.9,"D"
-18.9783,127.2509,"2017","11",697.4,"D"
-19.5608,142.6986,"2017","11",745.8,"D"
-17.4201,129.5079,"2017","11",510.2,"D"
-17.0163,126.1118,"2017","11",1200,"D"
-34.4036,116.5373,"2017","11",544.3,"D"
-23.1106,131.3671,"2017","11",701.6,"N"
-23.1302,131.3709,"2017","11",1315.5,"N"
-23.1204,131.369,"2017","11",860.6,"N"
-23.1223,131.3571,"2017","11",598.9,"N"
-19.8839,124.1359,"2017","11",575.4,"N"
-20.1491,123.2938,"2017","11",683,"N"
-20.1599,123.2953,"2017","11",603.9,"N"
-20.3406,123.7121,"2017","11",1029.7,"N"
-20.3721,123.7164,"2017","11",542.1,"N"
-20.3422,123.6988,"2017","11",608.2,"N"
-17.9684,131.3376,"2017","11",544.4,"N"
-20.262,124.142,"2017","11",573.4,"N"
-20.2636,124.1538,"2017","11",656.5,"N"
-20.2623,124.1472,"2017","11",625.9,"N"
-19.8238,127.0847,"2017","11",1791.1,"N"
-19.8217,127.0665,"2017","11",789.4,"N"
-20.3875,123.782,"2017","11",712.7,"N"
-20.3973,123.7806,"2017","11",878.8,"N"
-20.124,132.2572,"2017","11",538.8,"N"
-20.1234,132.2531,"2017","11",541.6,"N"
-20.3567,123.7748,"2017","11",623.2,"N"
-20.3664,123.7734,"2017","11",1448.4,"N"
-20.3762,123.772,"2017","11",810,"N"
-23.1094,131.3458,"2017","11",736,"N"
-23.1443,131.3428,"2017","11",501.2,"N"
-23.1269,131.3443,"2017","11",587.4,"N"
-23.1476,131.3854,"2017","11",728,"N"
-23.1478,131.3774,"2017","11",639,"N"
-23.1249,131.3491,"2017","11",906.3,"N"
-16.1166,132.0298,"2017","11",616.8,"D"
-16.1207,132.0351,"2017","11",670.3,"D"
-17.8474,132.4915,"2017","11",645.1,"D"
-17.4681,129.3847,"2017","11",640.5,"D"
-17.4676,129.3569,"2017","11",822,"D"
-19.9244,133.6738,"2017","11",789,"D"
-19.9224,133.6802,"2017","11",583.9,"D"
-19.92,133.666,"2017","11",693.2,"D"
-20.2433,132.3338,"2017","11",522.5,"D"
-23.1316,131.2142,"2017","11",1048.7,"D"
-20.0467,132.2345,"2017","11",565.2,"D"
-20.0315,132.2192,"2017","11",735.6,"D"
-20.0424,132.2413,"2017","11",509.9,"D"
-20.0392,132.2236,"2017","11",783.5,"D"
-20.0272,132.226,"2017","11",676.5,"D"
-20.7655,123.807,"2017","11",591.1,"D"
-20.763,123.8141,"2017","11",731,"D"
-17.9469,142.707,"2017","11",705.3,"D"
-17.9515,142.6937,"2017","11",521.2,"D"
-17.9495,142.7122,"2017","11",613.4,"D"
-34.4084,116.4735,"2017","11",711.8,"D"
-34.4063,116.5171,"2017","11",1465.7,"D"
-34.4015,116.509,"2017","11",729,"D"
-34.4183,116.5098,"2017","11",1632.3,"D"
-34.416,116.5528,"2017","11",754.4,"D"
-34.4231,116.5184,"2017","11",909.8,"D"
-17.911,133.198,"2017","11",635.9,"D"
-18.9078,123.3326,"2017","11",1074.9,"D"
-18.5801,123.7076,"2017","11",715.2,"D"
-20.0403,123.0641,"2017","11",569.3,"D"
-22.9654,119.267,"2017","11",535.3,"D"
-22.961,119.2443,"2017","11",914.9,"D"
-22.8259,128.1978,"2017","11",550.1,"D"
-22.8243,128.1938,"2017","11",569.3,"D"
-21.7259,146.6481,"2017","11",607.5,"D"
-21.7073,146.6696,"2017","11",1691,"D"
-21.7121,146.6449,"2017","11",2187.8,"D"
-21.6935,146.6665,"2017","11",973.1,"D"
-21.6984,146.6418,"2017","11",1086.4,"D"
-21.7017,146.6606,"2017","11",1299.2,"D"
-21.7064,146.6359,"2017","11",785.9,"D"
-21.688,146.6575,"2017","11",592.8,"D"
-34.6506,116.9681,"2017","11",547.8,"D"
-34.6625,117.0156,"2017","11",915.5,"D"
-34.655,117.0028,"2017","11",1000.1,"D"
-34.6475,116.9899,"2017","11",512.4,"D"
-34.6684,117.0393,"2017","11",1099,"D"
-34.67,117.0284,"2017","11",587,"D"
-34.6594,117.0374,"2017","11",809.8,"D"
-34.661,117.0265,"2017","11",1345,"D"
-22.9722,119.2636,"2017","11",1394,"D"
-21.3348,123.912,"2017","11",656.8,"D"
-21.3584,123.9102,"2017","11",1100.5,"D"
-21.9242,122.6187,"2017","11",582.7,"D"
-22.9718,119.2567,"2017","11",779.1,"D"
-22.6716,119.8484,"2017","11",1926.6,"D"
-22.66,119.846,"2017","11",570.5,"D"
-23.0276,119.2745,"2017","11",1407,"D"
-23.0303,119.259,"2017","11",717.2,"D"
-23.0329,119.2442,"2017","11",724.1,"D"
-23.0139,119.2873,"2017","11",1258.8,"D"
-23.0165,119.2722,"2017","11",1853.9,"D"
-23.0027,119.2854,"2017","11",720.2,"D"
-23.0054,119.2701,"2017","11",1090.9,"D"
-22.9943,119.268,"2017","11",798.2,"D"
-22.4462,118.8946,"2017","11",652.5,"D"
-22.9692,119.272,"2017","11",827.3,"D"
-21.3654,123.8755,"2017","11",748.8,"D"
-24.1885,120.1999,"2017","11",684.1,"D"
-21.3738,123.8852,"2017","11",1018.6,"D"
-24.179,120.2099,"2017","11",653.9,"D"
-22.9771,119.2263,"2017","11",649.5,"D"
-23.3159,119.6035,"2017","11",673,"D"
-20.2858,124.0378,"2017","11",625.1,"D"
-20.253,124.03,"2017","11",901.4,"D"
-20.2694,124.0339,"2017","11",849.7,"D"
-20.273,124.0393,"2017","11",649,"D"
-22.4925,115.8481,"2017","11",692.1,"D"
-22.5002,115.8601,"2017","11",516.9,"D"
-22.5482,115.8957,"2017","11",559.9,"D"
-22.5466,115.906,"2017","11",1520.6,"D"
-21.5781,118.8489,"2017","11",698.1,"D"
-21.5775,118.8418,"2017","11",525.5,"D"
-21.1134,122.52,"2017","11",792,"D"
-21.0933,122.5445,"2017","11",903.7,"D"
-21.0989,122.5167,"2017","11",1600.9,"D"
-21.0927,122.5365,"2017","11",977.7,"D"
-21.0981,122.5086,"2017","11",505.5,"D"
-21.7187,146.6779,"2017","11",649.1,"N"
-20.5346,123.2312,"2017","11",519.7,"N"
-20.5763,123.8165,"2017","11",648.7,"N"
-21.3509,127.1501,"2017","11",523.4,"N"
-20.5881,123.8342,"2017","11",546.4,"N"
-20.5452,123.2394,"2017","11",1042.7,"N"
-19.6794,124.0358,"2017","11",1009.1,"N"
-21.2633,123.1175,"2017","11",1355.3,"N"
-21.2619,123.1078,"2017","11",995.4,"N"
-21.2528,123.1093,"2017","11",1708.5,"N"
-21.2437,123.1109,"2017","11",934.8,"N"
-21.2423,123.1011,"2017","11",1719,"N"
-21.2332,123.1027,"2017","11",901.6,"N"
-21.2317,123.0929,"2017","11",1678,"N"
-20.5226,123.2133,"2017","11",573.8,"N"
-20.5331,123.2215,"2017","11",1058.9,"N"
-22.0401,124.217,"2017","11",621.3,"D"
-23.9725,125.0294,"2017","11",543.7,"D"
-22.4932,118.909,"2017","11",544.8,"D"
-22.4914,118.8821,"2017","11",683.6,"D"
-22.4887,118.913,"2017","11",587.7,"D"
-22.422,124.4267,"2017","11",618.6,"D"
-22.7307,119.9067,"2017","11",567.6,"D"
-22.7406,119.93,"2017","11",676.3,"D"
-23.0458,119.4102,"2017","11",533.5,"D"
-22.0302,117.3028,"2017","11",591.1,"D"
-23.0449,119.4171,"2017","11",563.2,"D"
-23.932,120.7478,"2017","11",695.3,"D"
-23.9262,120.7423,"2017","11",833.8,"D"
-19.7256,124.1127,"2017","11",575.9,"D"
-21.7566,118.2161,"2017","11",1016.4,"D"
-21.7405,118.2146,"2017","11",1437,"D"
-21.748,118.208,"2017","11",699.3,"D"
-21.7536,118.2508,"2017","11",1384.9,"D"
-21.7375,118.2492,"2017","11",801.7,"D"
-21.7448,118.2428,"2017","11",2036.3,"D"
-18.1165,127.6848,"2017","11",517.1,"D"
-20.9073,123.847,"2017","11",501.5,"D"
-20.335,123.9555,"2017","11",505.7,"D"
-20.8307,123.4581,"2017","11",1112.5,"D"
-17.8776,138.0689,"2017","11",635.9,"D"
-17.9442,138.1004,"2017","11",806.2,"D"
-17.9037,136.6952,"2017","11",507.4,"D"
-17.9418,138.0778,"2017","11",707.5,"D"
-17.9341,138.0854,"2017","11",835.5,"D"
-17.003,136.2173,"2017","11",617.3,"D"
-16.2801,137.1789,"2017","11",598.8,"D"
-14.861,132.6073,"2017","11",656,"D"
-14.8538,132.6148,"2017","11",724.7,"D"
-19.3961,135.719,"2017","11",715.3,"D"
-19.4047,135.7121,"2017","11",1596.6,"D"
-19.4066,135.7281,"2017","11",648.8,"D"
-19.4162,135.7106,"2017","11",873.1,"D"
-19.4296,135.7252,"2017","11",688.4,"D"
-19.4315,135.7412,"2017","11",577.6,"D"
-20.1432,135.0146,"2017","11",588,"D"
-20.145,135.0294,"2017","11",685.6,"D"
-18.0464,124.4568,"2017","11",771.6,"D"
-18.0499,124.4761,"2017","11",1108.4,"D"
-18.0505,124.4698,"2017","11",1189.6,"D"
-22.9394,119.3378,"2017","11",633.4,"D"
-20.6997,133.7421,"2017","11",526.2,"D"
-20.6971,133.7673,"2017","11",562.1,"D"
-16.2194,132.3216,"2017","11",505.7,"D"
-14.9286,131.8593,"2017","11",601.2,"D"
-14.838,132.555,"2017","11",697,"D"
-14.8347,132.5498,"2017","11",567.5,"D"
-14.8891,132.6112,"2017","11",791,"D"
-14.9271,131.8638,"2017","11",506.7,"D"
-25.7234,123.7608,"2017","11",549.5,"D"
-22.6551,118.8328,"2017","11",1178.8,"D"
-22.6535,118.8429,"2017","11",1176.3,"D"
-22.0756,117.4146,"2017","11",979,"D"
-22.0845,117.4161,"2017","11",682.8,"D"
-23.8096,121.1526,"2017","11",637.5,"D"
-20.2694,122.7477,"2017","11",720.8,"D"
-21.398,123.3249,"2017","11",511.2,"N"
-21.396,123.3195,"2017","11",542.5,"N"
-21.1925,124.3216,"2017","11",517.3,"N"
-21.5997,149.4104,"2017","11",608.2,"D"
-20.826,133.7942,"2017","11",622.7,"D"
-20.777,133.7016,"2017","11",649.5,"D"
-20.7836,133.8176,"2017","11",826.5,"D"
